combo_idx,group,role,a,ratio,worbit,u_peak,u_rms,v_peak,T_total,t_settle,variant,sensor_grade,tau_slip,sigma_slip,slip_fit_r2,sigma_pos_rms,sigma_vel_rms,sigma_psi_rms,sigma_bg_rms,sigma_pos_rms_full,sigma_vel_rms_full,sigma_psi_rms_full,sigma_bg_rms_full,achieved_pos_rms,achieved_pos_rms_full,ratio_achieved_to_bound
19,unloaded,keep,1.5,0.4,0.339,0.04304963297463877,0.02693189646535919,0.5084999609318182,38.06893986536629,2.0,B1,default,0.05711594366053815,0.006499093363275463,0.9212066071552923,0.0006807691988332022,0.00035139104618539134,0.002449044801764037,0.009764980701863171,0.022936780366308737,0.001055015477435112,0.002927076018788919,0.01111240373454806,0.01576375834800809,0.015905561344930985,23.15580430934042
19,unloaded,keep,1.5,0.4,0.339,0.04304963297463877,0.02693189646535919,0.5084999609318182,38.06893986536629,2.0,B2,default,0.05711594366053815,0.006499093363275463,0.9212066071552923,0.0008688188334714446,0.004952065905680778,0.0024490617043732787,0.009765440318060037,0.02294286099180115,0.005051984723139984,0.002927089477378315,0.011112786459547445,0.01576375834800809,0.015905561344930985,18.143895759053198
19,unloaded,keep,1.5,0.4,0.339,0.04304963297463877,0.02693189646535919,0.5084999609318182,38.06893986536629,2.0,B3,default,0.05711594366053815,0.006499093363275463,0.9212066071552923,0.0020350562880085167,0.008690832064531423,0.002449278705117367,0.009767603045917679,0.0230148332390068,0.008747606228957698,0.002927263012252513,0.011114587342834605,0.01576375834800809,0.015905561344930985,7.74610434163191
19,unloaded,keep,1.5,0.4,0.339,0.04304963297463877,0.02693189646535919,0.5084999609318182,38.06893986536629,2.0,B0,realistic,0.05711594366053815,0.006499093363275463,0.9212066071552923,0.004470282342873333,0.031904365444229525,0.002275205326183529,0.009118535775270682,0.02335922734100036,0.03301513843884002,0.002783680661291572,0.010520125978275471,0.01576375834800809,0.015905561344930985,3.526345125188609
19,unloaded,keep,1.5,0.4,0.339,0.04304963297463877,0.02693189646535919,0.5084999609318182,38.06893986536629,2.0,B1,realistic,0.05711594366053815,0.006499093363275463,0.9212066071552923,0.0008010098906694116,0.004122907818939188,0.0022732442111744453,0.009111345747643027,0.022940494175284838,0.004241727066663947,0.0027821555892025905,0.01051422011764254,0.01576375834800809,0.015905561344930985,19.679854807827862
19,unloaded,keep,1.5,0.4,0.339,0.04304963297463877,0.02693189646535919,0.5084999609318182,38.06893986536629,2.0,B2,realistic,0.05711594366053815,0.006499093363275463,0.9212066071552923,0.0009318044239738449,0.005609330626124992,0.00227326001482808,0.009111698310055372,0.022945236082540003,0.005698400233487551,0.0027821678967055296,0.010514509611004917,0.01576375834800809,0.015905561344930985,16.917453858805214
19,unloaded,keep,1.5,0.4,0.339,0.04304963297463877,0.02693189646535919,0.5084999609318182,38.06893986536629,2.0,B3,realistic,0.05711594366053815,0.006499093363275463,0.9212066071552923,0.0020403931395766768,0.009395559262112723,0.002273554349922332,0.00911423296316873,0.02301530061907529,0.00944923084535634,0.002782397694363489,0.01051659101829609,0.01576375834800809,0.015905561344930985,7.725843633878625
20,unloaded,keep,1.5,0.4,-0.339,0.04304963297463877,0.02693189646535919,0.5084999609318182,38.06893986536629,2.0,B0,default,0.03929221603087628,0.005309763765490537,0.40093020041738037,0.004470438650389183,0.031905460511907804,0.002450639749815198,0.009772565016936697,0.023359255728839068,0.03301614474461415,0.0029283463550346792,0.01111872164163813,0.01574845007306626,0.01585805927209031,3.522797493640864
20,unloaded,keep,1.5,0.4,-0.339,0.04304963297463877,0.02693189646535919,0.5084999609318182,38.06893986536629,2.0,B1,default,0.03929221603087628,0.005309763765490537,0.40093020041738037,0.0006807672098564299,0.00035139104618525625,0.002449044832670381,0.009764980743131955,0.02293678030967942,0.0010550154774350735,0.0029270760438887167,0.011112403768660909,0.01574845007306626,0.01585805927209031,23.133385164640234
20,unloaded,keep,1.5,0.4,-0.339,0.04304963297463877,0.02693189646535919,0.5084999609318182,38.06893986536629,2.0,B2,default,0.03929221603087628,0.005309763765490537,0.40093020041738037,0.0008215202493160954,0.00439302411282527,0.0024490572827522684,0.009765324850602365,0.022941189333779557,0.00450488827422477,0.0029270859539184384,0.011112690310639052,0.01574845007306626,0.01585805927209031,19.16988666582063
20,unloaded,keep,1.5,0.4,-0.339,0.04304963297463877,0.02693189646535919,0.5084999609318182,38.06893986536629,2.0,B3,default,0.03929221603087628,0.005309763765490537,0.40093020041738037,0.0017091219942875556,0.007148976607131539,0.002449186412410233,0.009767078487562681,0.02298873195303416,0.007218102547936189,0.0029271892537067975,0.011114150500595821,0.01574845007306626,0.01585805927209031,9.214351067801319
20,unloaded,keep,1.5,0.4,-0.339,0.04304963297463877,0.02693189646535919,0.5084999609318182,38.06893986536629,2.0,B0,realistic,0.03929221603087628,0.005309763765490537,0.40093020041738037,0.004470282332431046,0.03190436509145652,0.0022752089405165083,0.009118538468046902,0.023359227340274055,0.03301513829805853,0.002783681185243078,0.010520129619796295,0.01574845007306626,0.01585805927209031,3.522920679710598
20,unloaded,keep,1.5,0.4,-0.339,0.04304963297463877,0.02693189646535919,0.5084999609318182,38.06893986536629,2.0,B1,realistic,0.03929221603087628,0.005309763765490537,0.40093020041738037,0.0008010083450651441,0.004122907818763587,0.002273247866728717,0.009111348497448763,0.022940494123569764,0.004241727066492129,0.0027821561432578475,0.010514223804793202,0.01574845007306626,0.01585805927209031,19.660781526296677
20,unloaded,keep,1.5,0.4,-0.339,0.04304963297463877,0.02693189646535919,0.5084999609318182,38.06893986536629,2.0,B2,realistic,0.03929221603087628,0.005309763765490537,0.40093020041738037,0.000894782429793455,0.005232478214498253,0.0022732588203650318,0.009111598881125648,0.022943819363183696,0.005327407228763535,0.0027821646722546714,0.010514429397608922,0.01574845007306626,0.01585805927209031,17.600312152644207
20,unloaded,keep,1.5,0.4,-0.339,0.04304963297463877,0.02693189646535919,0.5084999609318182,38.06893986536629,2.0,B3,realistic,0.03929221603087628,0.005309763765490537,0.40093020041738037,0.0017180148451782784,0.008000576130949458,0.0022734328074847055,0.00911360798263915,0.02298938367695083,0.008063411131965592,0.002782300573108672,0.010516079172171205,0.01574845007306626,0.01585805927209031,9.166655408866413
