controller,finalized,trajectory,mode,seed,ok,tracking,ce,chatter,est_nrmse_vx,est_nrmse_vy,est_nrmse_psidot,est_nrmse_psi,est_nrmse_X,est_nrmse_Y,abs_rms_vx,abs_rms_vy,abs_rms_w,abs_max_vx,abs_max_vy,abs_max_w
mpc,false,octagon,velocity,7,true,127.10588792085842,24.01009773864382,0.1375037937967016,0.009082046473744353,0.02424905087352897,3.685930965926608,6.400346646732693,1.4127100084031092,1.1426729579593593,0.1738276115466187,0.18282857775342426,0.024661474462532293,0.2992070733989693,0.3168970771576975,0.06544284994842799
mpc,false,octagon,velocity,8,true,121.49843597081087,23.95376840643977,0.1517585890532709,0.009438018224336445,0.020825948098774912,2.095761855174504,33.855629820066234,1.0270828922894308,1.0808736835681456,0.17378106408902644,0.1825597960782419,0.008154447745164255,0.2991524187185586,0.3183298102219075,0.02382079167465148
mpc,false,octagon,velocity,9,true,122.0240785161618,23.95212606429657,0.15251240638841135,0.008948405694204804,0.020731913338143268,2.3634898095096455,32.792487329439716,1.0269133489702154,1.0640595900106133,0.17381702636541294,0.18260056002158123,0.009654649161491202,0.299184094210858,0.3174454126538723,0.03230621017227072
mpc,false,octagon,velocity,10,true,123.06448721241283,23.964189918486007,0.15126029815562747,0.00877021851986101,0.021749895322948357,2.868996209728772,32.562141605718836,1.0364366799247124,1.130006752050567,0.17382934435208947,0.18265498465905267,0.012709132626096365,0.29905837294895443,0.31724752511895604,0.04304515056278228
mpc,false,spin_creep,velocity,1,true,339.65748404702936,14.343109384312832,0.09067747125200969,0.04548947417373367,0.06040048292902663,0.04597044931485096,0.8544874662075305,29.135433261656594,1.3814501763742877,0.02750302834683506,0.001446871300956806,0.9900225524932962,0.03841429364470049,0.0045729865442169886,1.4406560189601567
mpc,false,spin_creep,velocity,2,true,342.1743137085322,14.105335572594495,0.09169120074202997,0.04416937163559562,0.043567771845428385,0.1146000565680129,0.8424609231572342,27.84772274704086,1.1987695368405027,0.027729597765752772,0.0012203586245934398,0.9975729847352504,0.0387228404443774,0.004103832059639656,1.4606515832426785
mpc,false,spin_creep,velocity,3,true,337.6205377116639,14.54454372523488,0.09491310368544614,0.03824092276459329,0.05000491677016857,0.09980886350028437,0.8409330367937706,29.736101560004634,1.4280518243061384,0.027592859615258793,0.0013906309844492076,0.9838781225352837,0.038667103448007105,0.004527737476734795,1.4342783037521871
mpc,false,spin_creep,velocity,4,true,338.6246652233727,14.434537641148008,0.09292494220426592,0.04095414998555699,0.06036885908948524,0.071504975671714,0.8490135455891367,29.5762076344914,1.4070935931866442,0.0275805585775824,0.0015254463052134337,0.9867679907873224,0.038298227758954986,0.004186725416244961,1.4394078922521825
mpc,false,spin_creep,velocity,5,true,340.5242540364466,14.261981224750398,0.09273272657261811,0.04507744994384068,0.046408223775985316,0.030476231304177086,0.8516563066556345,28.832587581772295,1.3237307784562085,0.02757266026863189,0.0012421504193253427,0.9927579514213827,0.03843449629143957,0.004125242404934949,1.4421849827821567
mpc,false,spin_creep,velocity,6,true,342.9350661987367,14.024961447730144,0.0944746031591514,0.045915127943580616,0.048052761481246216,0.13555943212841265,0.8446974744869385,27.61577858842706,1.1890102758148355,0.027692476421083478,0.0012183247686608529,0.9998943974064659,0.03814890796163583,0.004031261957853945,1.4642184641233245
mpc,false,spin_creep,velocity,7,true,342.2792922407595,14.089849448827847,0.10630888397998577,0.04149426413500951,0.04241499296190561,0.16613683665354104,0.8260566192218516,27.404188343502785,1.1150980766197616,0.02769828486879224,0.0013155369095399108,0.9978240549439463,0.03836092796557424,0.0043433912691164065,1.469988786012417
mpc,false,spin_creep,velocity,8,true,340.28657095366765,14.270948584094391,0.09032229186055951,0.04013000805613162,0.04531792533011192,0.03164648068165907,0.8547019920260398,28.906926916010566,1.3798599340200155,0.027691063204441316,0.0013187890381524258,0.9918498606184092,0.03799182228477506,0.0040671916885785895,1.4394172457891
mpc,false,spin_creep,velocity,9,true,339.544456772972,14.359081454648171,0.09339239717307483,0.04234977054181112,0.055828254468647615,0.044895432131169234,0.8526503641940227,29.106280008545824,1.3713671210499998,0.02756465557881324,0.0014049994309511802,0.9896637153091516,0.038114163254944516,0.004301276769329763,1.4401179623972005
mpc,false,spin_creep,velocity,10,true,341.3006241224425,14.18467163892579,0.09325770820891308,0.04977605613845304,0.04289425720005499,0.03257917383400841,0.8579598296691087,28.63583247960668,1.334498886430238,0.027525587941152656,0.0012679955816674796,0.9951082888445075,0.03841682943807184,0.004062763553354026,1.4466831442948505
