dataset,scheme,channel,stratum,vcod_center,wz_center,n,channel_rms,N_bar,mu_bar,wz_bar,A_dF_dmu,abs_A,B_intercept,C_a,C_b,R2_form,R2_form_a,R2_form_b,partial_R2_chi_a,partial_R2_chi_b,chi_swing_a,chi_swing_b
quad,binned,Fperp,trans,-0.01874999999999999,3.75,7307196,17.712778969447015,88.41187520263425,0.5023486847759346,3.5985840430469342,28.404846303285986,28.404846303285986,-5.586258282632377,-0.0614825675392312,-0.01678427159321033,0.585473077541811,0.6246993228448181,0.6267849241281696,0.09462894489552391,0.09966022554427786,4.3690583988562794,4.292101685893736
quad,binned,Fperp,trans,-0.01874999999999999,6.25,3741763,22.691045194667797,89.12394063559525,0.5811683155774373,6.117398257755541,22.781761413054692,22.781761413054692,-6.848245330355778,-0.06132175223662013,,0.25618072792118063,0.290205666593193,,0.04574355619600949,,5.081955392124858,
quad,binned,Fperp,trans,-0.01874999999999999,8.75,1759157,28.07758405257358,90.19770550584896,0.6666096886178994,8.603978550338887,13.72099285807303,13.72099285807303,-10.25163057789269,-0.030074024368766755,,0.15197721234808703,0.1569027928501069,,0.005808311490848305,,2.8932012317055453,
quad,binned,Fperp,trans,-0.01874999999999999,11.25,939933,32.43287736125886,91.74969500008054,0.7237261592049643,11.103480932769985,5.594813410719899,5.594813410719899,-17.048688903906026,-0.024686081616415494,,0.18844717189264515,0.1906956323499096,,0.0027705657344675467,,2.6227146548136213,
quad,binned,Fperp,trans,-0.01874999999999999,13.75,363007,38.10889104799226,93.0612286448492,0.7525816306572617,13.578123361557036,-5.928145319724252,5.928145319724252,-68.5428534573031,0.027605285533322435,,0.2602446868316679,0.26106244654789235,,0.001105446222105554,,3.0933896060177957,
quad,binned,Fperp,trans,-0.01874999999999999,16.25,179653,42.74079561555388,94.67722197650309,0.782088804528735,16.120771789134306,25.674281356201245,25.674281356201245,-112.06504954702012,0.08582264702996589,,0.3140038881896917,0.3161777084633778,,0.00316885217898619,,10.167717316882994,
quad,binned,Fperp,trans,-0.01874999999999999,18.75,124181,47.49696760945685,94.39385317279681,0.7993477263027386,19.36950086464994,76.39510785419512,76.39510785419512,-184.85590997064972,0.04549809025098675,0.0020223917194698965,0.3142193326707895,0.31432839768748655,0.31429491861234926,0.0001590377534581369,0.00011021882820651141,5.4927851114619735,4.72915064988287
quad,binned,Fperp,trans,0.01874999999999999,1.25,39884502,8.625119329757098,87.50532203456521,0.4470205118770546,0.6217082613106644,-11.742669557296049,11.742669557296049,1.1608823670143915,0.013316271580334584,-0.015416081071754687,0.6908203761493851,0.6930173123711342,0.6950676438793628,0.007105695370179388,0.013737217469511577,0.8334212036439144,0.5998498098449584
quad,binned,Fperp,trans,0.01874999999999999,3.75,8864738,17.670298109434732,88.36522461712912,0.5118878189067708,3.6113563041209926,-28.34743693978649,28.34743693978649,4.702613058644378,0.059384100288938146,0.01595155065908949,0.6037384493225106,0.6445444027275514,0.6457413629381539,0.10297732226423376,0.10599795398728622,4.297801413751191,4.169168135360778
quad,binned,Fperp,trans,0.01874999999999999,6.25,4669685,22.674601879522662,89.59600114713638,0.586994990026088,6.121239745159064,-24.700887116752767,24.700887116752767,4.818675502305896,0.0681539797607655,,0.312515284815745,0.364314878720739,,0.07534653900066848,,5.735010598620053,
quad,binned,Fperp,trans,0.01874999999999999,8.75,2216738,27.938522900218945,90.87974799793514,0.6687035635244223,8.593863334573966,-19.50898833444543,19.50898833444543,10.190067526527683,0.05635489513949988,,0.18227534929498335,0.2044021095872518,,0.02705893759371377,,5.479644455096226,
quad,binned,Fperp,trans,0.01874999999999999,11.25,1158564,32.398778183217786,92.7647259056278,0.7195605939766777,11.110210053234546,-10.500073974243712,10.500073974243712,13.30971995069956,0.043446522452108664,,0.16059938455310385,0.16887542125159194,,0.009859459888627636,,4.6400775640490695,
quad,binned,Fperp,trans,0.01874999999999999,13.75,470337,37.832586560949444,95.20587173814107,0.7470739065818729,13.583344321212065,-1.6747692524106137,1.6747692524106137,53.980382585208865,-0.0012909870825650587,,0.190974083040937,0.19097692665501975,,3.514861542928705e-06,,0.14691602899469414,
quad,binned,Fperp,trans,0.01874999999999999,16.25,233645,42.28874677997972,96.206625864753,0.7749658670204815,16.121237479894717,15.232799230897887,15.232799230897887,34.785801960577906,-0.047266589894991766,,0.19355473787057897,0.1952873026611528,,0.002148397258852887,,5.638476977247761,
quad,binned,Fperp,trans,0.01874999999999999,18.75,156519,47.30548303265679,97.00536196883459,0.7986084756483262,19.40868286936065,-5.707327520910623,5.707327520910623,74.4879629691349,0.03455923709485237,,0.20632415803294823,0.20710031235335957,,0.0009779235795910842,,4.283648085129372,
quad,binned,Fperp,gross,-0.28125,1.25,3332216,25.847578367378752,79.49613307524085,0.44880932088435266,1.256976513156982,53.65980090147342,53.65980090147342,1.1389588291327533,-0.008637178038889989,-0.004948285635548445,0.9918402900407157,0.9922185989219046,0.9922384753524511,0.04636303043570817,0.048798954095455815,0.49305994859082813,0.3550665645110474
quad,binned,Fperp,gross,-0.28125,3.75,3496880,25.738467054516722,79.46199464860372,0.4446827457619284,3.763118469652195,53.688617454422264,53.688617454422264,0.7215569225852874,-0.015869949608599374,-0.004029415411236687,0.9908418017504731,0.9921676485419729,0.9921965728237286,0.14477157573743643,0.14792986964717855,0.8972330683047314,0.8572740107536443
quad,binned,Fperp,gross,-0.28125,6.25,3251840,26.870776990689194,80.80780254163156,0.4594794024306188,6.161849452497785,54.72105331364512,54.72105331364512,0.16869588375182684,-0.02163964063797525,-0.003367059443019545,0.9899959582622669,0.9925665671402735,0.9925075907995018,0.2569570325072429,0.2510617811360694,1.2855511802913022,1.2325404870076166
quad,binned,Fperp,gross,-0.28125,8.75,2056110,31.952013807147495,81.19578164606862,0.5595475436625438,8.667787254464917,54.60992447411502,54.60992447411502,-1.0221731843173507,-0.026368690098582673,-0.002987862236674094,0.9857334400707296,0.9916485122896929,0.991673366715671,0.41461096776577744,0.4163531134618195,1.9168097040255776,1.882605208165701
quad,binned,Fperp,gross,-0.28125,11.25,1465241,35.92551461265921,81.95294308253142,0.6310956354620101,11.11827883911611,55.64698822920429,55.64698822920429,-1.5155814107367547,-0.030561705295224718,-0.0026990533628440208,0.9786130129267123,0.9903921324484922,0.9902357109426252,0.5507610530373402,0.5434471894561342,2.5290493118771433,2.4832974728239416
quad,binned,Fperp,gross,-0.28125,13.75,887013,41.336278082799204,83.86642580651568,0.7295108414419991,13.634067394862571,53.28770883117961,53.28770883117961,0.26322670542910304,-0.03407285147808349,-0.0024691337624571097,0.9728136425190845,0.9929570017964535,0.9928445345277949,0.7409363057007317,0.7367994047298094,3.335403253588299,3.295413543859309
quad,binned,Fperp,gross,-0.28125,16.25,681570,44.707350695000194,80.13249207290181,0.7996038558035012,16.238702572059715,46.72101606082473,46.72101606082473,3.3638342880504974,-0.037675926057209944,-0.00230564761992756,0.8679556437154898,0.9713093590467436,0.9708635164835482,0.782719672687579,0.7793432121122035,3.862490706369762,3.8383782723182605
quad,binned,Fperp,gross,-0.24375,1.25,449867,26.258909694343938,85.42064931938029,0.4308355580649406,1.2495020656604257,52.13142123353603,52.13142123353603,1.8870983477415508,-0.007521816978310387,-0.0052975666235713335,0.9902271941896512,0.9906910601800991,0.9909461883675809,0.04746497571421505,0.07357090603071527,0.44291169977035794,0.3897694500506945
quad,binned,Fperp,gross,-0.24375,3.75,448514,26.427930967690425,85.27603234861928,0.4324444721903908,3.752069450181852,52.18674685184594,52.18674685184594,4.585338203601022,-0.01823367676240486,-0.004783653855683486,0.9875625729989962,0.9903596921455179,0.9905753625790404,0.22489532170085447,0.24223575984012694,1.0758496178063925,1.0590291967502772
quad,binned,Fperp,gross,-0.24375,6.25,413895,27.55241674510997,86.58534671127667,0.44562364850988795,6.186682545289967,53.80270783419304,53.80270783419304,3.6806001431998085,-0.028123034146152026,-0.00444342111838785,0.9827506200390209,0.9893673302563781,0.989434866739438,0.38359119181821705,0.3875064909891261,1.7361801525921532,1.6971018998634142
quad,binned,Fperp,gross,-0.24375,8.75,309157,31.019030723349804,86.83582594576511,0.5064119525030975,8.666190739646755,55.26219281061995,55.26219281061995,17.080771999864478,-0.038949432741461495,-0.004460212539208966,0.9694912421583425,0.9838429200569105,0.9840202718003375,0.47041174121392587,0.47622488327455287,2.7404634022076486,2.719610237930847
quad,binned,Fperp,gross,-0.24375,11.25,191735,36.33536919421489,89.4945365772464,0.607267843638356,11.156915247530835,56.29842702205263,56.29842702205263,5.510753180041433,-0.045281831388087404,-0.00401530835885953,0.9573485802276919,0.984593068901411,0.9845434147323635,0.6387709675120332,0.6376067819043191,3.937501879887849,3.8954696746582327
quad,binned,Fperp,gross,-0.24375,13.75,121480,41.435325095760795,90.63126733233389,0.705521896608496,13.634685118547813,55.44262904694064,55.44262904694064,-2.873841153794638,-0.05803201334411121,,0.936403075015878,0.9900427399500766,,0.843431737424265,,5.937124701166889,
quad,binned,Fperp,gross,-0.24375,16.25,84120,45.89894045143002,87.94070738762231,0.7923537803138374,16.189800571011872,53.88097058695004,53.88097058695004,10.333601910357208,-0.06954390153495646,,0.7506368243881307,0.9797797966865359,,0.9189126330948857,,7.753327400958587,
quad,binned,Fperp,gross,-0.20625,1.25,494008,26.334382159785246,86.2138124858516,0.43431361435442456,1.2591119875047079,52.7335551120204,52.7335551120204,2.297646586253064,-0.004646220127766104,-0.004382440465533534,0.988648874730799,0.988816211214326,0.9891231306077862,0.014741840968047412,0.041780516533812,0.27835566121503164,0.3305831094259897
quad,binned,Fperp,gross,-0.20625,3.75,525497,26.322133187235124,85.98261405739522,0.43140265310744075,3.7703466805534456,52.88818914025007,52.88818914025007,3.7061066117062245,-0.01776688285993262,-0.004691186018028859,0.9857048313948242,0.9881329434213698,0.9883877779777968,0.1698554311326158,0.18768205238245037,1.0544468111739098,1.049729441958728
quad,binned,Fperp,gross,-0.20625,6.25,532025,27.11905821469399,86.96775731095664,0.4388483623889868,6.2194242992424975,54.8249922119342,54.8249922119342,-3.2259743329314694,-0.03167800516616376,-0.005004474328738581,0.9783542481289729,0.9855945478931961,0.9857173839187501,0.3344905645857648,0.3401653975176869,1.934419051813735,1.900646662901371
quad,binned,Fperp,gross,-0.20625,8.75,380854,30.507245176729285,86.15567788203653,0.5009662495339426,8.630038784912669,55.177143865226775,55.177143865226775,-8.623366278112353,-0.044817425685165654,-0.005158959184779327,0.9652413757530666,0.9817390601290389,0.9821020080065,0.4746357122413386,0.48507766399646735,3.0949900820053005,3.07458988515541
quad,binned,Fperp,gross,-0.20625,11.25,243119,35.5517616432874,87.53637731964368,0.6020010776615572,11.17933074897536,55.429912178094284,55.429912178094284,10.854467847123257,-0.05118938580259448,-0.004502273256544071,0.9541243191315999,0.9830385578646367,0.98277062637478,0.6302737787365114,0.6244333969746517,4.316042767898307,4.243786004081934
quad,binned,Fperp,gross,-0.20625,13.75,168333,39.97162203935279,88.15677154591387,0.6857015558446665,13.620754460452165,54.46598388342599,54.46598388342599,25.51787229806763,-0.06576080564952873,,0.9249127563096253,0.9860741847044869,,0.8145382010167163,,6.360304674048778,
quad,binned,Fperp,gross,-0.20625,16.25,97998,45.09457587961241,87.34223966750503,0.7788005877670975,16.13574798701639,52.81181396740289,52.81181396740289,4.059835474735787,-0.07754998869302897,,0.7489202950671673,0.972812615953065,,0.8917181137591031,,8.440191805560854,
quad,binned,Fperp,gross,-0.16875,1.25,628283,26.100621952572492,87.42615168025833,0.4325848383610573,1.2661007015851264,53.5561964127668,53.5561964127668,1.6811994002693043,-0.0046696230286477625,-0.004977421207976194,0.9865317562524527,0.9866841386332009,0.9871034784248979,0.011314198317502785,0.04244964548917334,0.2825624584984495,0.3813337830283621
quad,binned,Fperp,gross,-0.16875,3.75,683551,26.288148328670342,86.31304253417306,0.43663003930943,3.7632405916090006,53.34636773867858,53.34636773867858,-1.1087997711003983,-0.02205179145094752,-0.005797051746235983,0.9809057086778377,0.9843839166845075,0.984770292017091,0.18215957575931782,0.20239469871122182,1.3297006958929256,1.3154646471738722
quad,binned,Fperp,gross,-0.16875,6.25,681802,27.41467181439489,86.34716294423028,0.4489056940284721,6.220221899424757,54.50211965017777,54.50211965017777,1.659214738167157,-0.0389670780443162,-0.006209012741261506,0.9704221646233605,0.9816591133713524,0.9820902471481752,0.37991112618291084,0.3944873712438766,2.4166903666980217,2.3952541349146546
quad,binned,Fperp,gross,-0.16875,8.75,484942,31.159767565968252,84.9912703996977,0.5241296897360919,8.70392224235254,53.987711383977185,53.987711383977185,7.372286295835466,-0.05128908699647452,-0.005863735904782092,0.9531968300721751,0.9779048975974594,0.9783496796015559,0.5279144033061539,0.5374176485945069,3.6555946501403747,3.6376630560597882
quad,binned,Fperp,gross,-0.16875,11.25,362827,34.528459715010726,85.40220524558049,0.5876676763305927,11.153970355010172,54.52604818888309,54.52604818888309,3.735380904931653,-0.06395371891935471,-0.005723524625931943,0.9393584246928611,0.9796517522224429,0.9799551858767441,0.6644505411593147,0.6694542643107072,5.135546611888114,5.126416798201717
quad,binned,Fperp,gross,-0.16875,13.75,202452,39.394992432501006,85.70335583974497,0.6833071542884245,13.618178364125619,52.24000282346533,52.24000282346533,-12.200778949743775,-0.07920830265928704,,0.8766716351352419,0.9780075489224338,,0.821675645325525,,7.421718624590871,
quad,binned,Fperp,gross,-0.16875,16.25,110356,44.56425546365401,87.94200560352829,0.7643607959694092,16.13147360026338,50.54710232800439,50.54710232800439,-4.19280171809059,-0.08971697314385121,,0.6820423043519424,0.9586759293080458,,0.870032802295513,,9.64915683950672,
quad,binned,Fperp,gross,-0.13124999999999998,1.25,802793,26.90064108542777,84.16777510012844,0.4589576640553671,1.2616602317537355,52.108236931659505,52.108236931659505,3.7654476283495755,-0.008840471653571592,-0.007457586827489706,0.9788223406741072,0.9793999996148747,0.980204196877074,0.027276807690506624,0.06525065786081906,0.546404027971769,0.5815394599520156
quad,binned,Fperp,gross,-0.13124999999999998,3.75,857250,26.7397470508111,83.60317915273359,0.4545907261592321,3.768159648510812,52.41304349202609,52.41304349202609,5.643165033706585,-0.029769740430914918,-0.007957536186475008,0.9724579970463787,0.9789532543809313,0.979839113130258,0.23583097226044814,0.267994891159823,1.8102493275894833,1.8233551318606125
quad,binned,Fperp,gross,-0.13124999999999998,6.25,904582,27.538429988506998,84.79557368116949,0.45633850773064233,6.2295488133369625,54.60110540273085,54.60110540273085,1.667993343601315,-0.047384894728705836,-0.00750550783647106,0.9633799818626111,0.9794229547455564,0.9797685401912017,0.4380929802589448,0.44753004400776136,2.9337304152625534,2.8947893036096914
quad,binned,Fperp,gross,-0.13124999999999998,8.75,637358,31.42268071767073,82.94480621192001,0.5383682326102445,8.702270968976896,53.20628900130017,53.20628900130017,-6.291273601666265,-0.0633508613044501,-0.0072764021190565645,0.9369831817767421,0.9754167554345182,0.9764147942707128,0.6098939099338921,0.6257315682659698,4.526277004988275,4.524159408817476
quad,binned,Fperp,gross,-0.13124999999999998,11.25,506360,34.06911126673026,85.38041627241917,0.5789734576190866,11.18871672407435,54.41418963758342,54.41418963758342,7.304569604775379,-0.07353438047863588,-0.006566997784608485,0.9168821561837173,0.9624412210497761,0.9630806729889927,0.5481261637002897,0.555819480921438,5.816039439126483,5.811443947109022
quad,binned,Fperp,gross,-0.13124999999999998,13.75,272862,38.93031144869536,84.47816532696675,0.6833344327902017,13.622635070418468,49.34438508113562,49.34438508113562,-13.910742370891143,-0.09006766357381614,,0.7906727889671464,0.9449436645216609,,0.7369843356404434,,8.318914449698985,
quad,binned,Fperp,gross,-0.13124999999999998,16.25,158303,42.495555326214586,85.46850412184233,0.7496092935699284,16.12315649198891,50.71099898620984,50.71099898620984,-10.3724118238257,-0.09966156741289471,,0.6651958134435962,0.940995326378835,,0.8237636326234391,,10.21618528929925,
quad,binned,Fperp,gross,-0.13124999999999998,18.75,139146,48.11263275514262,89.38916919347845,0.7997434349532169,19.414435460019213,53.91393832931802,53.91393832931802,-18.019783817297238,-0.11426232967853552,,0.38735484661887065,0.8980460422268857,,0.833583996852925,,13.069490029134416,
quad,binned,Fperp,gross,-0.09375,1.25,1169390,26.72231018494476,82.30486713694886,0.4753376546746603,1.2729134048437045,50.93028810088427,50.93028810088427,-0.5761181882045837,-0.01573872928043416,-0.011202632636031233,0.9773916800426751,0.9790624089179611,0.9801282005885243,0.07389885132728506,0.12104042012032275,0.985184079521728,0.8926201253844641
quad,binned,Fperp,gross,-0.09375,3.75,1322618,26.408385595520635,83.5434652095072,0.46068577624075996,3.7714167095457305,52.26893898533451,52.26893898533451,-1.4561516680528115,-0.039344566855335404,-0.010349741172475614,0.9672847582024123,0.9777760581870247,0.9788086533333019,0.3206853872431402,0.35224850857557627,2.4228249629187646,2.403650285504702
quad,binned,Fperp,gross,-0.09375,6.25,1297827,27.439693750164597,84.40175831322898,0.4709968277744262,6.218263441642488,53.258416121394795,53.258416121394795,-5.530385978061533,-0.06081943095048648,-0.009734830185562532,0.9498336009707721,0.9761534453676985,0.9769900985154799,0.5246508600625704,0.5413284204211248,3.8684038905469813,3.850232507224864
quad,binned,Fperp,gross,-0.09375,8.75,1046294,30.730984156430498,85.32137987809374,0.5335679072994779,8.735392948407984,52.86176100663668,52.86176100663668,-2.232110309325805,-0.07798336171591465,-0.008891923200909124,0.9116428038438711,0.9650610650163093,0.9661349360681531,0.6045717100172251,0.6167254575167076,5.680276887700014,5.657775388481267
quad,binned,Fperp,gross,-0.09375,11.25,840132,33.321708338163695,86.44279071723379,0.5837704075073914,11.169638324675807,51.027325852667566,51.027325852667566,-7.84883742432937,-0.08525928551895953,-0.007596010295388243,0.8766046562579164,0.9476542080463329,0.9483981163232186,0.5757879481815913,0.5818166057818376,6.883867883856954,6.850393095457798
quad,binned,Fperp,gross,-0.09375,13.75,557373,36.333269930228596,86.9172279006713,0.661659786175506,13.665267582629822,47.40690474011807,47.40690474011807,-0.8743177591161387,-0.09731711859128682,,0.7619669136686774,0.9109294924677447,,0.6258061897820524,,8.954675061991285,
quad,binned,Fperp,gross,-0.09375,16.25,338693,38.61653928158583,86.61350845876818,0.726071988496958,16.11073864064975,47.1896709223579,47.1896709223579,9.255436050716728,-0.11628752438288614,,0.6301208728645766,0.8995318538777956,,0.7283757347966808,,11.700877182978795,
quad,binned,Fperp,gross,-0.09375,18.75,285686,43.82730755750476,88.36507484649498,0.7987524764951741,19.332172747341588,44.05961943837894,44.05961943837894,22.31998315762254,-0.12433762735799402,,0.3848010399962609,0.8088387295463222,,0.6892691911369356,,14.041562124807276,
quad,binned,Fperp,gross,-0.056249999999999994,1.25,2537396,26.05336874176237,85.64852320666955,0.487333510417767,1.2692914441662264,48.52248739369282,48.52248739369282,0.8738604046319468,-0.019680650030660125,-0.013905839359010325,0.9613894897850557,0.9644767808331102,0.9660405938408448,0.07995986146952193,0.12046212365225273,1.3143334957798765,1.1787581219148378
quad,binned,Fperp,gross,-0.056249999999999994,3.75,2760177,25.958787421062816,86.31359548477623,0.4874216037594673,3.76031332197597,49.17108027564361,49.17108027564361,-1.5393918230070842,-0.047480701262020544,-0.012543762478855818,0.9432390279765048,0.9615115697704396,0.9632767612700129,0.321920875251594,0.35301955867164986,3.196105375484548,3.175088391445399
quad,binned,Fperp,gross,-0.056249999999999994,6.25,2631606,27.318794608352814,87.8370524638614,0.5134418678175969,6.209824568163333,49.76057570474579,49.76057570474579,-4.188470916708686,-0.0705900709513224,-0.011225158509231234,0.9065413041430052,0.9512973831770073,0.9522584650999126,0.4788861927036239,0.48916968654111376,5.093691455135203,5.02991712693032
quad,binned,Fperp,gross,-0.056249999999999994,8.75,2000104,30.48645479613502,89.14498053037417,0.5828346425985811,8.687047434509475,47.92222745067781,47.92222745067781,-4.608336945461703,-0.08663154772670201,-0.009924570691097876,0.8208514951622667,0.9176620205031476,0.9187320460532817,0.5403925945604106,0.5463654356460971,7.20175442345255,7.167144442038899
quad,binned,Fperp,gross,-0.056249999999999994,11.25,1440352,33.43705816526597,90.11151919294436,0.6477983159672056,11.180422112732062,43.848698818569325,43.848698818569325,-2.415828322608257,-0.09916823118641566,-0.008869410630711146,0.7027658161699517,0.8671542501684579,0.8686612470468211,0.5530603239514998,0.5581303897795438,9.262168464547399,9.261750371200987
quad,binned,Fperp,gross,-0.056249999999999994,13.75,850461,36.490117973715876,90.92717222381546,0.7059948663136804,13.628754056989925,40.387960772539635,40.387960772539635,7.007923016668387,-0.11336710954614876,-0.008308722740423291,0.5311774236312203,0.7881627506508145,0.7887548776517528,0.5481504943939548,0.5494135031115052,11.644002354090063,11.630694062289113
quad,binned,Fperp,gross,-0.056249999999999994,16.25,522939,39.477281682632224,91.81454285718124,0.7537997739698119,16.137895948411725,35.91546059471739,35.91546059471739,14.08998741313699,-0.12793022708962595,,0.3360208253646151,0.7069584677921614,,0.5586585492402556,,14.166436933883176,
quad,binned,Fperp,gross,-0.056249999999999994,18.75,422896,43.6248330842628,91.25149793500867,0.7991983844727768,19.359251993441614,38.496180459887505,38.496180459887505,23.580147786096784,-0.13401795887118745,,0.13696494948126559,0.5310083492523912,,0.4565786749150947,,15.63786939091514,
quad,binned,Fperp,gross,-0.01874999999999999,1.25,25918542,9.289246175992748,87.85307656602357,0.4856478115165795,0.5849053538736264,9.894926753318746,9.894926753318746,-0.32323851160684425,-0.005768680221399805,0.010220311567977374,0.8012661791917353,0.8016839228026822,0.8027395575224425,0.0021020257611304074,0.007413827826159102,0.39379922638910553,0.4080826452671988
quad,binned,Fperp,gross,-0.01874999999999999,3.75,3992095,21.989867293870333,89.16390879191995,0.5246473843934056,3.626757640593915,38.78785791364672,38.78785791364672,-6.450167735673198,-0.05615992992499074,-0.014974684375195422,0.8628885589629262,0.892290011875429,0.8933878123729251,0.21443471595162433,0.22244134537067695,4.203423528706516,4.06492751503137
quad,binned,Fperp,gross,-0.01874999999999999,6.25,2169361,26.722412528932423,90.24110493119349,0.5943216919636687,6.133676393231292,42.00326159318945,42.00326159318945,-6.828280922789013,-0.08648358243930206,-0.013786153471806365,0.7237327861416382,0.8291026877650105,0.8279201166658863,0.3814057417518749,0.3771252081242744,7.421294052514188,7.256211567269143
quad,binned,Fperp,gross,-0.01874999999999999,8.75,1226900,30.77632168402139,91.00216140773402,0.6679821501344845,8.634071174205177,36.74240943341044,36.74240943341044,0.1734834932468762,-0.10082289416479763,-0.011536500095052433,0.4456805404075701,0.630328434831857,0.6281297443132604,0.33310736476769454,0.32914089655058887,9.806086218101786,9.687824123943143
quad,binned,Fperp,gross,-0.01874999999999999,11.25,702952,34.02286227712023,90.78504643536117,0.7174063093923896,11.112841664192935,31.229857411014788,31.229857411014788,12.470120690059408,-0.11271885193008803,,0.30726005324390704,0.5757998126662416,,0.3876487283284744,,11.746163759698879,
quad,binned,Fperp,gross,-0.01874999999999999,13.75,331934,37.32928093164501,91.34778586206978,0.7487027541619725,13.606276636240322,27.20772755431473,27.20772755431473,18.375883444496278,-0.12305483579029328,,0.16173643433238682,0.4466055140049564,,0.33983235266308276,,13.465612844671417,
quad,binned,Fperp,gross,-0.01874999999999999,16.25,177928,40.40829095059048,91.78936902782593,0.7737444359516211,16.11348773019124,46.66960973324802,46.66960973324802,-7.925111088169615,-0.13820340351144073,-0.008717871865142925,0.20872142781818814,0.36145962700462253,0.36130882677011955,0.19302708876001226,0.19283651082727848,15.704663835500778,15.962831903239179
quad,binned,Fperp,gross,-0.01874999999999999,18.75,122497,44.021070262504665,90.23539747825367,0.7990203841726781,19.37236471331943,101.51911971128025,101.51911971128025,-74.88660464078086,-0.18831279340002022,-0.01003542785758894,0.32888825305785885,0.3631721482409499,0.36475776121268155,0.0510852258797472,0.05344789197664733,21.723740332851026,22.42710969237501
quad,binned,Fperp,gross,0.01874999999999999,1.25,28516361,9.309204483053799,87.7560113351684,0.47757401444036407,0.6239490133125991,-10.968511935712641,10.968511935712641,0.209190424677438,0.007898533546171883,-0.007876916727601472,0.7933555160587296,0.7941444073506847,0.7942710203828615,0.0038176256966014187,0.004430335166324111,0.5296439469891757,0.32956638091142176
quad,binned,Fperp,gross,0.01874999999999999,3.75,4995481,20.831767223116007,89.21972844145888,0.5104980681539952,3.621069512927325,-37.65629233982063,37.65629233982063,7.638459515526592,0.05376103269207187,0.014441480548286995,0.8554786739083978,0.8831750029644886,0.8844657782179789,0.19164181373851982,0.20057319631296552,3.9178029157082963,3.8108650006866256
quad,binned,Fperp,gross,0.01874999999999999,6.25,2665357,25.988241224459777,90.77235321032722,0.5854714021423759,6.138046286140537,-40.763360262953256,40.763360262953256,7.901737870518148,0.08390879455522995,0.013429146760553333,0.7131610729353586,0.8091065578720462,0.8088632336218537,0.3344925527317485,0.3336442569558488,7.134881187203076,7.009028768934416
quad,binned,Fperp,gross,0.01874999999999999,8.75,1532866,30.20225108489176,92.1161712987863,0.6545234221386594,8.626159163563841,-37.398084433556704,37.398084433556704,-0.25843653067199557,0.0999550983478478,0.011441658982827424,0.5191920702753103,0.6884398688710918,0.686567248152959,0.3520070866815625,0.34811234909018157,9.642419117218035,9.521108635803174
quad,binned,Fperp,gross,0.01874999999999999,11.25,872482,33.33154719724711,92.97280735472829,0.7025106535149139,11.128235177988278,-32.41565416040557,32.41565416040557,-4.495898773240781,0.10352600755403225,,0.424343486800151,0.6421128533659012,,0.3782974075204249,,10.81878046342917,
quad,binned,Fperp,gross,0.01874999999999999,13.75,441486,36.66872752102317,96.22771306220073,0.7312419872883821,13.613769763917915,-32.275129011018244,32.275129011018244,-15.245653930427066,0.1062700634815547,,0.4164278858019138,0.6724048820603217,,0.4386381563316436,,11.964435353304532,
quad,binned,Fperp,gross,0.01874999999999999,16.25,267482,38.856873727507946,98.45399265251835,0.7375935576973407,16.115603303924683,-35.10081423447589,35.10081423447589,-9.82851771607596,0.11183836675679504,,0.41633911742394614,0.6152729291166554,,0.3408380065059223,,12.994550064122818,
quad,binned,Fperp,gross,0.01874999999999999,18.75,206396,42.42036766892643,99.69042934095279,0.7985552045582284,19.5718522553116,-31.4070075478904,31.4070075478904,-17.77708349067894,0.10162673720712434,,0.30972876445739217,0.47382924882385014,,0.23773333715327424,,12.944532674085172,
quad,binned,Fperp,gross,0.056249999999999994,1.25,2733954,26.576423070940766,88.76584713381905,0.49893129145552395,1.2594235585679248,-49.50786117608552,49.50786117608552,0.10292269365995284,0.017921735621639193,0.012852077886212907,0.9511540009224484,0.9540614663743969,0.9558446187908054,0.05952310336272267,0.09602870157103092,1.2699502081127518,1.1469692873741948
quad,binned,Fperp,gross,0.056249999999999994,3.75,2904874,26.335950103985475,88.90011261520435,0.49253582083078096,3.7613064198457535,-49.79558189407135,49.79558189407135,2.3551583578251316,0.04399195056170137,0.011800550110913039,0.9302169299535502,0.9479760927915222,0.9501625434607903,0.2544909936772759,0.2858231014193513,3.082004961058527,3.1095753401013733
quad,binned,Fperp,gross,0.056249999999999994,6.25,2733479,27.56536826931898,89.68631569067462,0.5114554748728624,6.20376927229805,-49.69805822093865,49.69805822093865,4.415781983909885,0.06796965271834861,0.01088346995562573,0.8866965787013383,0.933183527069053,0.9345633587149597,0.4102872431819835,0.4224654424816277,4.988489346562199,4.955380621922752
quad,binned,Fperp,gross,0.056249999999999994,8.75,2087830,30.800211317071714,90.27540853627838,0.5818801339189469,8.699254764632942,-46.7894865272724,46.7894865272724,4.037946571572971,0.085538562632507,0.009801771405728956,0.809862737734348,0.9036568109805299,0.9047974902999903,0.4932966433225311,0.4992958846383479,7.189272138665986,7.166541081036647
quad,binned,Fperp,gross,0.056249999999999994,11.25,1523870,33.58853632574042,90.35208590415577,0.6443092258525971,11.16201300235965,-42.769162793389796,42.769162793389796,1.883652158315981,0.09784861387096011,0.008723358469705938,0.7438121642210472,0.8940858969199458,0.8948213766781733,0.5865763776097458,0.5894472389681362,9.113961586913268,9.06940423583645
