stratum,channel,wz_center,n,F,partial_R2_chi,slope_dF_dchi,chi_swing_abs,channel_rms,rel_swing
psi>=2,Fpar,6.875,1221677,33.06846119395864,2.706755526997317e-05,43.13237034350622,0.34505896274804976,32.37094897133052,0.010659525707870128
psi>=2,Fpar,8.125,1195408,36.511513949718484,3.0542437126933575e-05,45.38958169483896,0.3631166535587117,31.946498624831655,0.01136639911068267
psi>=2,Fpar,9.375,1165947,37.84347058521637,3.245647909185957e-05,46.73388678199801,0.37387109425598414,31.389380414244403,0.011910751003110676
psi>=2,Fpar,10.625,1149676,159.4634829630477,0.0001386848259519211,98.59178866871733,0.7887343093497386,30.703813909888957,0.025688479993545895
psi>=2,Fpar,11.875,1088819,474.62719674319544,0.00043572376300273424,179.14813687344656,1.4331850949875724,30.19537503278793,0.04746372891316419
psi>=2,Fpar,13.125,866135,309.58399946562054,0.00035730757736955024,159.88933859996416,1.2791147087997135,30.904557828827652,0.04138919300785337
psi>=2,Fpar,14.375,627853,144.45173128209763,0.00023002291026827496,128.36456639455358,1.0269165311564288,31.45805046194078,0.03264399783447591
psi>=2,Fpar,15.625,535580,503.5819266914189,0.0009393878084678226,264.23325982690324,2.113866078615226,30.184236867705035,0.07003211934362041
psi>=2,Fpar,16.875,503626,732.4919300401828,0.001452349891812301,327.2476256079552,2.6179810048636414,29.500619332476685,0.08874325570451853
psi>=2,Fpar,18.125,468367,869.7129702874952,0.0018534987304608909,363.61548190043663,2.9089238552034935,28.868392458883996,0.10076501001386025
psi>=2,Fpar,19.375,779570,1801.6518702629928,0.0023057819131111195,398.8023043308886,3.1904184346471087,28.91158371547977,0.11035087064216764
psi>=2,Fperp,0.625,1268750,265.5245089259302,0.00020923809594176958,-161.24639815708358,1.2899711852566689,34.07476676089636,0.03785708041109818
psi>=2,Fperp,1.875,1266364,216.51121049758487,0.00017094274470981833,-144.94048605019324,1.159523888401546,34.064108022770206,0.03403946134818679
psi>=2,Fperp,3.125,1262310,197.68451452433013,0.00015658195683613472,-137.62689688782547,1.1010151751026036,34.140180233547085,0.03224983487406184
psi>=2,Fperp,4.375,1252465,183.28110223386744,0.00014631594665672073,-131.91005356562022,1.0552804285249617,34.29305286909736,0.03077242590658678
psi>=2,Fperp,5.625,1240409,127.80536848283361,0.0001030249930148649,-109.49282542433795,0.8759426033947038,34.53684209486367,0.02536255633878507
psi>=2,Fperp,6.875,1221677,95.55211103992694,7.820834962282676e-05,-94.40766991894509,0.7552613593515608,34.90589317496205,0.021637073017037385
psi>=2,Fperp,8.125,1195408,34.68318936242898,2.9013060155621368e-05,-56.847657857312726,0.45478126285850184,35.45949468764435,0.012825373482182408
psi>=2,Fperp,9.375,1165947,10.541914466887395,9.041492045247348e-06,31.207794654877485,0.2496623572390199,36.21477197011958,0.006893937022301662
psi>=2,Fperp,10.625,1149676,309.5411625819671,0.0002691717191630996,165.38449442016676,1.3230759553613343,37.23561876355558,0.03553253576267402
psi>=2,Fperp,11.875,1088819,602.5127272218809,0.0005530620588463391,231.89111890933094,1.8551289512746476,38.373010062183106,0.048344629422305635
psi>=2,Fperp,13.125,866135,21.60574050598342,2.4944640339346967e-05,50.223093240795635,0.4017847459263651,38.53583359725084,0.010426263257349869
psi>=2,Fperp,14.375,627853,63.26574258287194,0.00010075650662849375,-97.30043650295293,0.7784034920236236,37.430139025830734,0.020796168870397282
psi>=2,Fperp,15.625,535580,9.280703753144477,1.7328314890439245e-05,37.51007736339367,0.30008061890714943,37.00153574209788,0.00810995038148478
psi>=2,Fperp,16.875,503626,32.442361658657205,6.441456880510378e-05,71.61197273595523,0.5728957818876419,37.68614755240349,0.015201760304393453
psi>=2,Fperp,18.125,468367,43.77258734549993,9.345094298791836e-05,85.93026824905758,0.6874421459924607,38.44745276741998,0.0178800439693886
psi>=2,Fperp,19.375,779570,46.09296730825692,5.91233298466023e-05,-75.90512784631392,0.6072410227705114,40.27103577581291,0.015078852854716614
