t,Xo,Yo,Vx,Vy,Vx_des,Vy_des
25.26,-2.9217795937709448,4.2387338018191985,-0.014624913000804327,-0.04896453656516517,-0.013302985878209996,-0.04964741918985101
25.28,-2.922059728265748,4.237643010430655,-0.014936330224616016,-0.059811399835667474,-0.016153097736595366,-0.060284181452599776
25.3,-2.9224327813033,4.236331417381262,-0.01942148645243545,-0.07183388030161345,-0.019308143930317413,-0.07205897414779726
25.32,-2.9228267535376964,4.2347750483227244,-0.023657146624027136,-0.0838696541947568,-0.02276463002320709,-0.08495875586211678
25.34,-2.923336172643017,4.232946544832091,-0.024313120900683622,-0.09870104020946148,-0.026516521355225968,-0.09896100493768852
25.36,-2.9238929958890414,4.230838852474047,-0.03262485437431991,-0.11323353115040347,-0.03055539936393508,-0.11403430287176354
25.38,-2.924543610100541,4.228400272007145,-0.032843962112718915,-0.12936604717889066,-0.03487061790596392,-0.13013891771637848
25.400000000000002,-2.9252883515653263,4.225661344319678,-0.04024212471088759,-0.14643191021742355,-0.03944945957847997,-0.14722738747802203
25.42,-2.9261186059491098,4.222540279944768,-0.04438796034628036,-0.16414413917918208,-0.0442772920406545,-0.16524510351728774
25.44,-2.9270643286645086,4.219078315400021,-0.04921779514554319,-0.1833975922990614,-0.04933772433513619,-0.18413089394855575
25.46,-2.928100540258303,4.2152192422996375,-0.05486464319414869,-0.20198914800554724,-0.05461276320951683,-0.20381760703964527
25.48,-2.929243678524337,4.210984562882781,-0.05937706930106497,-0.22217692917570672,-0.06008296943780111,-0.22423269461148193
25.5,-2.9304907549255366,4.206338875293643,-0.06506187762689035,-0.2423320265619336,-0.06572761414187533,-0.24529879543776154
